candidate_id,final_score,semantic_score,structured_score,behavioral_score,quality_score,skill_score,retrieval_score,ranking_score,evaluation_score,production_score,experience_score,career_score,consulting_ratio,education_score,certification_score,llm_hype_penalty,experience_fit_score,experience_distance,consistency_score,education_consistency_score,trap_probability,assessment_score,assessment_modifier,scale_boost,behavioral_boost,career_keyword_scores,ranking_concept,evaluation_concept,production_concept,rank,reasoning
CAND_0001731,0.455705,0.5397,0.3633,0.653,0.5,0.0,0.586,0.0,0.0,1.0,0.707,0.2778,0.25,0.5075,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2945,0.1205,0.491,,
CAND_0006861,0.455672,0.5519,0.3356,0.6496,0.5,0.0,0.362,0.0,0.0,1.0,0.707,0.2778,1.0,0.85,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2361,0.126,0.512,,
CAND_0083617,0.455635,0.5579,0.3439,0.6994,0.5,0.0405,0.502,0.0,0.0,0.916,0.689,0.2222,1.0,0.5825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,42.7,0.97,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2019,0.12,0.4898,,
CAND_0073553,0.455584,0.5584,0.3429,0.6136,0.5,0.0284,0.362,0.0,0.0,0.986,0.707,0.3333,0.0,0.925,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2481,0.1086,0.5048,,
CAND_0031876,0.455535,0.5584,0.356,0.6537,0.5,0.0,0.502,0.0,0.0,0.958,0.707,0.3333,0.3333,0.825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2985,0.1193,0.4931,,
CAND_0048660,0.455471,0.4996,0.3421,0.6942,0.5,0.062,0.418,0.0,0.0,0.663,0.6286,0.2222,0.0,0.925,0.75,0.0,1.0,0.0,1.0,1.0,0.0,46.6,0.97,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 0.25}",0.3599,0.193,0.6083,,
CAND_0038679,0.455456,0.5143,0.3658,0.5876,0.5,0.0366,0.502,0.0,0.0,1.0,0.6678,0.2778,0.3333,0.825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2485,0.1039,0.4986,,
CAND_0099157,0.455435,0.5475,0.3634,0.552,0.5,0.0192,0.586,0.0,0.0,1.0,0.7007,0.3889,0.5,0.445,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2347,0.142,0.4846,,
CAND_0038074,0.455431,0.5013,0.3549,0.7049,0.5,0.0279,0.558,0.0,0.0,0.916,0.6222,0.2778,0.6,0.7625,0.0,0.0,0.98,0.2,1.0,1.0,0.0,60.3,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2506,0.1485,0.5024,,
CAND_0043500,0.455365,0.5009,0.3661,0.6922,0.5,0.0166,0.502,0.0,0.0,0.986,0.7007,0.3333,1.0,0.8875,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2187,0.1009,0.4945,,
CAND_0032726,0.455317,0.5412,0.3609,0.5688,0.5,0.0448,0.362,0.084,0.0,1.0,0.707,0.3333,0.75,0.925,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2829,0.1016,0.5142,,
CAND_0038328,0.455282,0.5415,0.4197,0.6158,0.5,0.0469,0.084,0.986,0.0,0.705,0.7054,0.6111,0.0,0.8875,0.5,0.0,0.9,1.0,0.85,0.4,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.0, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.3289,0.1454,0.59,,
CAND_0082581,0.455187,0.5609,0.365,0.6457,0.5,0.0691,0.502,0.0,0.0,1.0,0.7038,0.3333,1.0,0.6075,0.0,0.0,0.99,0.1,1.0,1.0,0.0,77.7,1.01,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2971,0.1257,0.5096,,
CAND_0048329,0.455172,0.5452,0.371,0.5255,0.5,0.0271,0.502,0.0,0.0,1.0,0.689,0.3889,0.3333,0.925,0.0,0.0,1.0,0.0,0.85,0.4,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2251,0.0957,0.5056,,
CAND_0028854,0.45516,0.5101,0.3869,0.6023,0.5,0.0171,0.586,0.0,0.0,1.0,0.7007,0.3333,0.3333,0.925,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1905,0.093,0.474,,
CAND_0013003,0.45508,0.5589,0.3775,0.4828,0.5,0.0072,0.586,0.0,0.0,1.0,0.707,0.2778,0.0,0.7625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2393,0.1314,0.512,,
CAND_0027282,0.455054,0.5588,0.3587,0.5517,0.5,0.0142,0.558,0.0,0.0,0.916,0.6745,0.2778,0.5,0.7875,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.262,0.1425,0.4628,,
CAND_0012805,0.454989,0.5264,0.357,0.7544,0.5,0.0765,0.1288,0.362,0.0,0.958,0.7166,0.3889,0.5,0.925,0.0,0.0,0.99,0.1,0.7,0.8,0.2,51.6,0.99,1.03,1.0,"{'retrieval': 0.0, 'ranking': 0.25, 'evaluation': 0.0, 'production': 1.0}",0.3488,0.2602,0.5895,,
CAND_0012923,0.45496,0.4884,0.3911,0.6145,0.5,0.0484,0.642,0.0,0.0,1.0,0.6678,0.3333,1.0,0.725,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2668,0.117,0.4699,,
CAND_0093910,0.45496,0.5482,0.3672,0.6224,0.5,0.0667,0.502,0.0,0.0,0.986,0.6497,0.2778,0.0,0.8125,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2488,0.1047,0.4121,,
CAND_0008618,0.454947,0.5434,0.3896,0.6758,0.5,0.1519,0.2716,0.93,0.0,0.39,0.6438,0.3333,0.0,0.85,0.0,0.0,0.97,0.3,0.75,1.0,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.0, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.3814,0.242,0.5328,,
CAND_0099043,0.454941,0.5212,0.3356,0.6858,0.5,0.0538,0.362,0.0,0.0,1.0,0.6678,0.3889,0.25,0.7125,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.213,0.0965,0.4926,,
CAND_0044292,0.45492,0.585,0.3539,0.5335,0.5,0.049,0.502,0.0,0.0,0.916,0.707,0.2778,0.3333,0.7125,0.0,0.0,1.0,0.0,0.925,0.7,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2954,0.1378,0.509,,
CAND_0041391,0.454915,0.5685,0.3579,0.5408,0.5,0.0,0.586,0.0,0.0,0.846,0.707,0.2778,0.0,0.8625,0.0,0.0,1.0,0.0,0.9,0.6,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2547,0.1638,0.4689,,
CAND_0094273,0.454903,0.5489,0.393,0.6861,0.5,0.0332,0.642,0.0,0.0,1.0,0.667,0.2222,0.0,0.825,0.0,0.0,0.95,0.5,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2796,0.1205,0.5053,,
CAND_0050786,0.4549,0.5531,0.3563,0.5671,0.5,0.0,0.502,0.0,0.0,0.986,0.6678,0.3333,0.6667,0.825,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2858,0.1434,0.4819,,
CAND_0074925,0.454815,0.5414,0.3657,0.636,0.5,0.0169,0.502,0.0,0.0,1.0,0.707,0.3333,0.5,0.825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.253,0.1111,0.4924,,
CAND_0083522,0.454805,0.5272,0.3919,0.5588,0.5,0.0172,0.642,0.0,0.0,1.0,0.707,0.3333,0.6667,0.7875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2196,0.0975,0.4855,,
CAND_0038923,0.45476,0.5574,0.3621,0.6275,0.5,0.0278,0.502,0.0,0.0,1.0,0.6678,0.2778,0.5,0.7875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2382,0.0765,0.4605,,
CAND_0061886,0.454745,0.5355,0.3465,0.6255,0.5,0.0311,0.502,0.0,0.0,0.874,0.707,0.2778,0.5,0.7625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2681,0.1102,0.4903,,
CAND_0032853,0.45473,0.5749,0.3493,0.6509,0.5,0.0,0.418,0.0,0.0,1.0,0.707,0.2778,0.3333,0.9,0.0,0.0,1.0,0.0,0.85,0.4,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2252,0.1068,0.478,,
CAND_0033211,0.45473,0.5422,0.3661,0.5446,0.5,0.0539,0.502,0.0,0.0,1.0,0.6678,0.3333,0.6667,0.7625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2354,0.0849,0.4852,,
CAND_0086170,0.454715,0.5247,0.3888,0.5729,0.5,0.0,0.712,0.0,0.0,0.986,0.6222,0.2778,0.3333,0.725,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2524,0.1289,0.4712,,
CAND_0078459,0.454673,0.5462,0.3613,0.5565,0.5,0.0263,0.502,0.0,0.0,0.958,0.707,0.2778,0.25,0.825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2726,0.1084,0.5157,,
CAND_0008712,0.454646,0.5462,0.3838,0.6884,0.5,0.024,0.586,0.0,0.0,0.986,0.689,0.3333,0.5,0.9,0.0,0.0,1.0,0.0,0.7,1.0,0.2,49.1,0.97,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2421,0.1569,0.4953,,
CAND_0048572,0.45462,0.5197,0.37,0.6506,0.5,0.0367,0.502,0.0,0.0,1.0,0.6911,0.3333,0.3333,0.8625,0.0,0.0,0.97,0.3,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2083,0.105,0.5022,,
CAND_0024916,0.454596,0.5343,0.3389,0.654,0.5,0.0266,0.362,0.0,0.0,1.0,0.6678,0.2778,0.6667,0.8875,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2516,0.111,0.494,,
CAND_0091918,0.454555,0.5562,0.3281,0.7524,0.5,0.0,0.362,0.0,0.0,1.0,0.7137,0.2222,0.6667,0.6875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2653,0.1084,0.5013,,
CAND_0009018,0.454518,0.5656,0.3291,0.6477,0.5,0.044,0.362,0.0,0.0,1.0,0.707,0.2778,0.3333,0.545,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2454,0.1039,0.491,,
CAND_0006182,0.454495,0.5563,0.3591,0.6382,0.5,0.0841,0.362,0.084,0.0,1.0,0.6286,0.3333,0.6667,0.8875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2445,0.1635,0.4986,,
CAND_0039601,0.454465,0.5383,0.3741,0.607,0.5,0.0,0.586,0.0,0.0,1.0,0.707,0.2778,1.0,0.725,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2636,0.1348,0.4944,,
CAND_0048760,0.45444,0.5819,0.3645,0.5839,0.5,0.0289,0.502,0.0,0.0,1.0,0.689,0.2778,0.6667,0.7875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2427,0.1135,0.4894,,
CAND_0032548,0.454426,0.4935,0.3503,0.6655,0.5,0.0303,0.362,0.084,0.0,1.0,0.6678,0.3889,0.75,0.85,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2496,0.1173,0.4778,,
CAND_0027623,0.454415,0.57,0.3889,0.4219,0.5,0.0186,0.642,0.0,0.0,1.0,0.6678,0.3333,0.3333,0.8,0.0,0.0,1.0,0.0,1.0,1.0,0.0,34.6,0.95,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.238,0.1258,0.4306,,
CAND_0095608,0.45441,0.5442,0.3748,0.5962,0.5,0.0282,0.502,0.084,0.0,0.986,0.689,0.3333,0.0,0.7875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2441,0.1345,0.4619,,
CAND_0077378,0.454405,0.623,0.3751,0.49,0.5,0.0172,0.558,0.0,0.0,1.0,0.707,0.2222,0.0,0.7875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,39.7,0.95,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2621,0.1285,0.5222,,
CAND_0094728,0.454368,0.5529,0.3627,0.663,0.5,0.0937,0.2716,0.362,0.0,1.0,0.6,0.2222,0.0,0.5075,0.0,0.0,1.0,0.0,0.75,1.0,0.2,84.9,1.03,1.03,1.0,"{'retrieval': 0.0, 'ranking': 0.25, 'evaluation': 0.0, 'production': 1.0}",0.4903,0.3491,0.5709,,
CAND_0049501,0.454354,0.5178,0.379,0.5274,0.5,0.0,0.586,0.0,0.0,1.0,0.6745,0.3889,0.75,0.8875,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2497,0.1321,0.4263,,
CAND_0032213,0.454315,0.5988,0.3362,0.6643,0.5,0.0,0.362,0.0,0.0,1.0,0.707,0.3333,0.6667,0.8625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2217,0.1152,0.4775,,
CAND_0045551,0.454292,0.5191,0.3824,0.5128,0.5,0.0265,0.586,0.0,0.0,1.0,0.6678,0.3889,0.3333,0.8625,0.0,0.0,1.0,0.0,0.9,0.6,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2675,0.1035,0.4704,,
CAND_0038693,0.45429,0.5381,0.4029,0.5005,0.5,0.0,0.712,0.0,0.0,0.986,0.7137,0.2778,1.0,0.825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2528,0.1454,0.4889,,
CAND_0084614,0.454264,0.5365,0.3787,0.653,0.5,0.0333,0.642,0.0,0.0,1.0,0.6826,0.2778,0.4,0.5075,0.0,0.0,0.98,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2599,0.1342,0.5019,,
CAND_0086466,0.454209,0.543,0.3527,0.5893,0.5,0.0,0.502,0.0,0.0,0.916,0.6678,0.2778,0.3333,0.9625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2326,0.1069,0.4846,,
CAND_0055624,0.454199,0.5786,0.4594,0.6031,0.5,0.0143,0.2408,0.951,0.0,1.0,0.707,0.3333,0.0,0.9,0.0,0.0,0.885,1.2,0.75,1.0,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.0, 'ranking': 1.0, 'evaluation': 0.0, 'production': 1.0}",0.3505,0.2156,0.5564,,
CAND_0045617,0.454178,0.5584,0.3393,0.6177,0.5,0.0162,0.502,0.0,0.0,0.944,0.6678,0.2778,0.5,0.545,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2566,0.103,0.4852,,
CAND_0026540,0.454168,0.5842,0.338,0.588,0.5,0.0271,0.362,0.0,0.0,1.0,0.689,0.3889,0.5,0.825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2499,0.128,0.4806,,
CAND_0061819,0.454121,0.5344,0.3666,0.6717,0.5,0.0902,0.2716,0.362,0.0,0.874,0.707,0.3889,0.0,0.7625,0.0,0.0,1.0,0.0,0.75,1.0,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.0, 'ranking': 0.25, 'evaluation': 0.0, 'production': 1.0}",0.3715,0.2644,0.6375,,
CAND_0046624,0.45402,0.5487,0.3868,0.5436,0.5,0.0258,0.642,0.0,0.0,1.0,0.689,0.3333,0.0,0.6875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.246,0.1183,0.5039,,
CAND_0002342,0.454015,0.5423,0.3649,0.6324,0.5,0.0227,0.642,0.0,0.0,0.804,0.689,0.2222,0.5,0.85,0.0,0.0,1.0,0.0,1.0,1.0,0.0,42.9,0.97,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2516,0.119,0.4958,,
CAND_0020008,0.45387,0.5412,0.3527,0.5895,0.5,0.0,0.586,0.0,0.0,0.804,0.6678,0.2778,0.5,0.9625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2785,0.1376,0.4807,,
CAND_0058426,0.453854,0.5138,0.3754,0.6651,0.5,0.1002,0.1288,0.93,0.0,0.523,0.6854,0.3333,0.0,0.8625,0.0,0.0,1.0,0.0,0.7,0.8,0.2,76.7,1.01,1.03,1.0,"{'retrieval': 0.0, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.343,0.2609,0.5536,,
CAND_0058805,0.453787,0.4708,0.3604,0.6546,0.5,0.0,0.502,0.0,0.0,1.0,0.6497,0.2778,0.6667,0.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2332,0.1444,0.4593,,
CAND_0032784,0.453775,0.5369,0.3427,0.7194,0.5,0.0169,0.362,0.0,0.0,1.0,0.707,0.2778,0.0,0.925,0.0,0.0,1.0,0.0,0.9,0.6,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.262,0.1537,0.5133,,
CAND_0039658,0.453775,0.4853,0.3826,0.6419,0.5,0.0161,0.642,0.0,0.0,0.986,0.6497,0.3333,1.0,0.7625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2137,0.1031,0.4632,,
CAND_0031729,0.453736,0.5975,0.3354,0.577,0.5,0.0166,0.362,0.0,0.0,0.986,0.6678,0.3333,0.5,0.9,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2439,0.1439,0.4802,,
CAND_0086473,0.453725,0.5592,0.3567,0.638,0.5,0.0272,0.502,0.084,0.0,0.986,0.6497,0.2778,0.0,0.5075,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2211,0.0902,0.4235,,
CAND_0016099,0.453705,0.5565,0.3898,0.5201,0.5,0.0179,0.642,0.0,0.0,1.0,0.6286,0.3333,0.4,0.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2871,0.1163,0.5009,,
CAND_0008723,0.453612,0.5321,0.3528,0.5996,0.5,0.0253,0.502,0.0,0.0,1.0,0.6105,0.2778,0.3333,0.725,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2418,0.1008,0.5046,,
CAND_0051246,0.45361,0.5585,0.3832,0.541,0.5,0.0198,0.586,0.0,0.0,1.0,0.689,0.3333,0.3333,0.8625,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2278,0.1184,0.4518,,
CAND_0040648,0.45354,0.5409,0.3354,0.6512,0.5,0.0,0.362,0.0,0.0,1.0,0.6678,0.3889,0.75,0.925,0.0,0.0,1.0,0.0,0.9,0.6,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2036,0.113,0.4452,,
CAND_0088438,0.453535,0.5613,0.3862,0.4377,0.5,0.1162,0.2072,0.986,0.0,0.39,0.7569,0.6111,0.0,0.7875,0.0,0.0,1.0,0.0,0.95,0.8,0.0,52.1,0.99,1.03,1.0,"{'retrieval': 0.0, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.3132,0.1685,0.5625,,
CAND_0064704,0.45353,0.4984,0.3778,0.6404,0.5,0.0,0.586,0.0,0.0,1.0,0.6745,0.2778,1.0,0.8625,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.25,0.1176,0.4411,,
CAND_0073941,0.45353,0.5491,0.3745,0.5849,0.5,0.019,0.712,0.0,0.0,0.874,0.6286,0.3333,0.0,0.6875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2835,0.255,0.4823,,
CAND_0014023,0.453485,0.5303,0.3554,0.6797,0.5,0.0589,0.502,0.0,0.0,1.0,0.6286,0.2222,0.3333,0.6075,0.0,0.0,1.0,0.0,0.9,0.6,0.0,65.8,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2684,0.1652,0.5082,,
CAND_0097303,0.45346,0.5567,0.3493,0.6667,0.5,0.0,0.418,0.0,0.0,1.0,0.707,0.2222,0.5,0.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2212,0.1224,0.4796,,
CAND_0073740,0.45346,0.5593,0.3303,0.7329,0.5,0.009,0.362,0.0,0.0,0.986,0.707,0.2778,0.5,0.75,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2735,0.1211,0.533,,
CAND_0061786,0.453425,0.5487,0.357,0.6489,0.5,0.0,0.502,0.0,0.0,0.986,0.6745,0.3333,0.3333,0.825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.286,0.1437,0.4724,,
